Date,Close,Open,High,Low,Volume,Change_pct
2021-08-19,427.0,425.8,427.35,425.8,15780.0,0.28
2021-08-20,427.5,427.0,428.15,426.75,16550.0,0.12
2021-08-23,425.4,427.5,427.7,425.085,16560.0,-0.49
2021-08-24,424.505,425.4,425.54,423.91,15720.0,-0.21
2021-08-25,426.0,424.6,426.54,424.2,16800.0,0.35
2021-08-26,426.65,426.0,427.2,425.5,16700.0,0.15
2021-08-27,427.3,426.65,427.85,426.45,17240.0,0.15
2021-08-30,427.3,427.3,427.3,427.3,,0.0
2021-08-31,426.4,427.3,427.3,425.7,15300.0,-0.21
2021-09-01,426.25,426.255,426.925,425.84,14960.0,-0.04
2021-09-02,425.255,426.355,426.855,424.84,16360.0,-0.23
2021-09-03,425.455,425.555,425.95,424.765,16880.0,0.05
2021-09-06,425.4,425.455,426.87,424.61,17080.0,-0.01
2021-09-07,426.4,425.4,426.84,425.25,15780.0,0.24
2021-09-08,426.3,426.4,427.215,425.86,16810.0,-0.02
2021-09-09,426.45,426.3,426.965,425.25,18490.0,0.04
2021-09-10,426.45,426.45,427.115,425.935,12870.0,0.0
2021-09-13,426.5,426.45,427.265,425.25,17040.0,0.01
2021-09-14,426.45,426.5,426.915,425.6,17190.0,-0.01
2021-09-15,426.25,426.45,426.915,425.835,16530.0,-0.05
2021-09-16,425.6,426.25,426.29,424.96,17790.0,-0.15
2021-09-17,425.45,425.6,425.95,425.15,16450.0,-0.04
2021-09-20,426.95,425.95,427.265,425.885,17060.0,0.35
2021-09-21,426.45,426.7,426.99,425.86,17430.0,-0.12
2021-09-22,425.75,426.45,426.9,425.26,17320.0,-0.16
2021-09-23,425.45,425.45,426.015,424.8,13980.0,-0.07
2021-09-24,425.65,425.45,426.115,424.25,15980.0,0.05
2021-09-27,424.65,425.65,425.965,424.035,17060.0,-0.23
2021-09-28,424.85,424.65,425.24,423.835,16930.0,0.05
2021-09-29,425.55,424.85,426.1,424.65,16190.000000000002,0.16
2021-09-30,426.2,425.55,426.45,425.32,17280.0,0.15
2021-10-01,426.6,426.2,426.925,426.0,17280.0,0.09
2021-10-04,425.65,426.6,426.6,424.7,16690.0,-0.22
2021-10-05,425.45,425.65,425.99,424.685,16690.0,-0.05
2021-10-06,425.25,425.45,425.765,424.25,16530.0,-0.05
2021-10-07,425.55,425.25,426.315,425.085,16400.0,0.07
2021-10-08,425.35,425.55,425.8,424.75,16670.0,-0.05
2021-10-11,424.75,425.35,425.415,424.185,16390.0,-0.14
2021-10-12,425.45,424.75,425.965,424.135,16700.0,0.16
2021-10-13,426.15,425.45,426.765,425.25,16500.0,0.16
2021-10-14,426.1,426.15,426.515,425.485,15400.0,-0.01
2021-10-15,426.0,426.1,426.64,425.435,16129.999999999998,-0.02
2021-10-18,425.75,426.0,426.265,425.085,17190.0,-0.06
2021-10-19,425.9,425.75,426.85,425.16,16590.0,0.04
2021-10-20,426.55,425.9,426.99,425.7,16960.0,0.15
2021-10-21,426.1,426.55,426.6,425.75,16790.0,-0.11
2021-10-22,425.25,426.1,426.85,425.125,16790.0,-0.2
2021-10-25,425.5,425.05,425.94,424.76,16600.0,0.06
2021-10-26,425.9,425.5,426.29,425.135,17070.0,0.09
2021-10-27,426.8,425.9,427.1,425.7,17380.0,0.21
2021-10-28,427.75,426.8,428.39,426.6,16680.0,0.22
2021-10-29,427.65,427.75,428.15,426.85,33150.0,-0.02
2021-11-01,427.7,427.65,428.35,427.25,16700.0,0.01
2021-11-02,428.25,427.7,428.45,427.45,17380.0,0.13
2021-11-03,429.3,428.25,429.45,428.05,17280.0,0.25
2021-11-04,429.5,429.3,430.0,429.1,14910.0,0.05
2021-11-05,429.6,429.5,430.35,429.25,16800.0,0.02
2021-11-08,429.45,429.6,429.85,428.25,17590.0,-0.03
2021-11-09,429.45,429.45,429.725,428.95,14860.0,0.0
2021-11-10,429.1,429.45,429.45,428.25,16870.0,-0.08
2021-11-11,429.75,429.1,429.975,428.9,16860.0,0.15
2021-11-12,431.15,429.75,431.325,429.55,16880.0,0.33
2021-11-15,430.9,431.15,431.35,430.45,17200.0,-0.06
2021-11-16,432.0,430.9,432.0,429.95,17540.0,0.26
2021-11-17,433.15,432.0,433.775,431.33,16560.0,0.27
2021-11-18,433.3,433.15,433.75,432.25,16740.0,0.03
2021-11-19,433.45,433.3,433.5,431.55,17230.0,0.03
2021-11-22,433.8,433.45,434.2,432.95,17750.0,0.08
2021-11-23,434.05,433.8,434.665,432.75,17360.0,0.06
2021-11-24,433.15,434.05,434.05,430.05,16820.0,-0.21
2021-11-25,432.75,432.95,433.215,430.65,16640.0,-0.09
2021-11-26,436.25,432.75,437.2,431.8,17810.0,0.81
2021-11-29,437.7,436.25,438.74,433.75,17230.0,0.33
2021-11-30,440.1,437.7,440.84,434.75,17210.0,0.55
2021-12-01,436.25,438.45,438.45,435.25,1580.0,-0.87
2021-12-02,438.1,436.25,441.5,436.15,16270.0,0.42
2021-12-03,438.6,438.1,438.725,437.25,17430.0,0.11
2021-12-06,438.45,438.6,438.84,437.56,14570.0,-0.03
2021-12-07,437.25,438.25,438.25,436.235,17640.0,-0.27
2021-12-08,436.85,437.05,437.365,436.135,17390.0,-0.09
2021-12-09,436.1,436.85,436.85,435.185,16910.0,-0.17
2021-12-10,436.0,436.1,437.14,434.7,16830.0,-0.02
2021-12-13,436.35,436.0,436.79,434.3,17080.0,0.08
2021-12-14,437.45,436.15,438.275,435.25,17000.0,0.25
2021-12-15,437.95,437.45,439.115,436.65,16290.0,0.11
2021-12-16,437.95,437.95,437.95,437.95,,0.0
2021-12-17,437.95,437.95,437.95,437.95,,0.0
2021-12-20,438.95,437.95,440.05,437.7,16920.0,0.23
2021-12-21,437.65,438.95,438.95,436.7,16840.0,-0.3
2021-12-22,437.0,437.65,437.65,435.2,17270.0,-0.15
2021-12-23,435.45,437.0,437.0,434.6,16950.0,-0.35
2021-12-24,433.45,435.45,435.45,432.25,17000.0,-0.46
