Date,Close,Open,High,Low,Volume,Change_pct
2022-01-18,5.46,5.39,5.48,5.39,9380.0,1.3
2022-01-19,5.49,5.46,5.49,5.45,85760.0,0.55
2022-01-20,5.5,5.5,5.5,5.45,91110.0,0.18
2022-01-21,5.48,5.5,5.5,5.46,19330.0,-0.36
2022-01-24,5.5,5.48,5.5,5.48,61110.0,0.36
2022-01-25,5.48,5.5,5.5,5.48,27920.0,-0.36
2022-01-26,5.49,5.48,5.5,5.48,7380.0,0.18
2022-01-27,5.49,5.49,5.5,5.39,8500.0,0.0
2022-01-28,5.5,5.5,5.5,5.3,19620.0,0.18
2022-01-31,5.5,5.5,5.5,5.4,13680.0,0.0
2022-02-01,5.44,5.5,5.5,5.4,39400.0,-1.09
2022-02-02,5.32,5.45,5.45,5.31,16870.0,-2.21
2022-02-03,5.33,5.33,5.45,5.33,31440.0,0.19
2022-02-04,5.45,5.36,5.45,5.36,25190.0,2.25
2022-02-07,5.47,5.45,5.48,5.3,21600.0,0.37
2022-02-08,5.5,5.49,5.5,5.47,129500.0,0.55
2022-02-09,5.37,5.5,5.5,5.37,89050.0,-2.36
2022-02-10,5.45,5.37,5.5,5.37,7450.0,1.49
2022-02-11,5.49,5.45,5.5,5.45,5670.0,0.73
2022-02-14,5.5,5.49,5.5,5.4,9490.0,0.18
2022-02-15,5.49,5.49,5.5,5.3,531870.0,-0.18
2022-02-16,5.48,5.49,5.5,5.36,9840.0,-0.18
2022-02-17,5.5,5.48,5.5,5.4,31930.0,0.36
2022-02-18,5.5,5.38,5.5,5.38,3770.0,0.0
2022-02-21,5.48,5.5,5.5,5.45,4580.0,-0.36
2022-02-22,5.4,5.49,5.49,5.0,16670.0,-1.46
2022-02-23,5.5,5.4,5.5,5.4,5840.0,1.85
2022-02-24,5.49,5.5,5.5,5.0,1310.0,-0.18
2022-02-25,5.48,5.49,5.5,5.4,11040.0,-0.18
2022-02-28,5.48,5.48,5.5,5.48,9680.0,0.0
2022-03-01,5.5,5.48,5.5,5.48,9210.0,0.36
2022-03-02,5.48,5.5,5.5,5.48,8420.0,-0.36
2022-03-03,5.48,5.48,5.49,5.45,1780.0,0.0
2022-03-04,5.44,5.5,5.5,5.4,4550.0,-0.73
2022-03-05,5.45,5.45,5.48,5.4,8760.0,0.18
2022-03-09,5.47,5.45,5.47,5.4,9620.0,0.37
2022-03-10,5.46,5.47,5.47,5.4,15880.0,-0.18
2022-03-11,5.47,5.46,5.48,5.46,7590.0,0.18
2022-03-14,5.47,5.47,5.48,5.4,22650.0,0.0
2022-03-15,5.48,5.47,5.48,5.47,7200.0,0.18
2022-03-16,5.48,5.48,5.48,5.41,24140.0,0.0
