,Equal Weight,Trad. MVO (40% cap),ML-MVO (40% cap),BL (40% cap),HRP
2022-04-18,0.8632760359642062,0.8884063526067044,0.8879640622153966,0.8912706347755626,0.8732149024050776
2022-04-19,0.8660213158114265,0.8930070406014257,0.8925117523242867,0.892933109888211,0.878317265476054
2022-04-20,0.8649596217285159,0.8841895767530237,0.8837047066644834,0.8829196013089158,0.8768243303778821
2022-04-21,0.8667293845805915,0.8883242664054483,0.8877959717882719,0.8866051143964991,0.8785771406838184
2022-04-22,0.8605603068251307,0.8850814786231175,0.8845088718375729,0.8792313034848384,0.8754020521137753
2022-04-25,0.8421617734681859,0.8697173673458325,0.8691537855536348,0.8619506588268342,0.8648501791850703
2022-04-26,0.843063259768158,0.867685063373495,0.8671483654745803,0.8604917975285485,0.862873542012675
2022-04-27,0.8376989600233652,0.8684075226351894,0.8678174942786747,0.8594611435419239,0.8600481704091797
2022-04-28,0.8305495818616224,0.8636793725413408,0.8631003908924547,0.8563303415298973,0.851816925405035
2022-04-29,0.8304174989959122,0.8620014747763179,0.861443298361279,0.8553295797517257,0.8533897706824848
2022-05-03,0.819934910954905,0.857831714564057,0.8572821037620237,0.8504430512010683,0.8444682955430878
2022-05-04,0.8070637058873593,0.8541062494978705,0.8535357855997426,0.8457121477021005,0.8356531333516247
2022-05-05,0.8041305258365596,0.8562557798246441,0.855737524465153,0.8483662808733204,0.8336473057726534
2022-05-06,0.7927164823853885,0.841511910971611,0.8408985379047396,0.8318510676843182,0.825270655158944
2022-05-11,0.7806023535757778,0.8166868586757252,0.816072177323287,0.8045411621313802,0.8185237858303295
2022-05-12,0.7717708503627136,0.7990084083510641,0.7982169130217202,0.7826634831638095,0.8156598510042461
2022-05-13,0.7617790181298578,0.7828662183620261,0.7820956711068039,0.7655118102361628,0.8074606397367362
2022-05-16,0.7466927950156547,0.7321627217258647,0.7314073769693559,0.7158213837159052,0.7883744990191764
2022-05-17,0.7644517986068594,0.782827780021723,0.7820800085019673,0.7668625221877502,0.8078008278495934
2022-05-18,0.7564212826809286,0.7832883218729484,0.7825333688832997,0.7670351500045101,0.8021766692051006
2022-05-19,0.7511037227833223,0.7846238853410374,0.7838023508302802,0.7664938102571347,0.8008128081176227
2022-05-20,0.7446146270653184,0.7856624844793534,0.7849231258296014,0.7678752703335983,0.7951432050098926
2022-05-23,0.7465882804734966,0.7851540551645049,0.784442613362017,0.7676107075378755,0.7959684998947262
2022-05-24,0.7351231223711565,0.7744213093612056,0.7737135590820358,0.7578209901054255,0.7853791068802929
2022-05-25,0.7283310408092459,0.7679629202337145,0.7673278143242871,0.7479164994494902,0.7819204042558194
2022-05-26,0.7310878595689991,0.7690643128560984,0.7683971540936878,0.7488217323388183,0.7826556518841935
2022-05-27,0.7316308013783324,0.7673147493684493,0.7665740756297298,0.7472793370424967,0.7822144640184701
2022-05-30,0.7302424623676267,0.7637669792150739,0.7631329621168125,0.7461765399967293,0.7793649721120476
2022-05-31,0.7297507675035917,0.7657662774617455,0.7650251002586997,0.746607735283136,0.7807313237816538
2022-06-01,0.725751525953195,0.7612294098932432,0.7606242403608282,0.7447298288335625,0.7759718451629259
2022-06-02,0.726280585148863,0.7639148286978255,0.7634425590763266,0.749276543424249,0.7754972360207137
2022-06-03,0.7229485453328257,0.7624711871173533,0.7620816881597274,0.7500132861174251,0.7703391328445387
2022-06-06,0.729626818687569,0.7753029008897638,0.7748277531542117,0.7652548955398673,0.7710747342885444
2022-06-07,0.7306508827463247,0.7795769156781251,0.7791311791976984,0.7697793477078104,0.7721174484909341
2022-06-08,0.7316354372855753,0.7825817655386139,0.7822239246976591,0.7749691897073432,0.7701403504980037
2022-06-09,0.7314793888914927,0.78140427824843,0.7810191110941976,0.7734588014437387,0.7690968673724183
2022-06-10,0.7303538568312729,0.7785731263975164,0.7780147476969386,0.7682257854214734,0.7694928739627542
2022-06-13,0.7265013143187579,0.7815554332536063,0.7810741854859352,0.7722931865265282,0.7644944552004916
2022-06-14,0.7299117296375262,0.7789959706180912,0.7784520007594613,0.7691179530925271,0.7677571669460939
2022-06-15,0.7213569703099507,0.7576570187017165,0.7571828975864956,0.7464358288740162,0.7627436382943088
2022-06-16,0.7225485995485412,0.7650733284268091,0.7646379302784779,0.7543920170627019,0.761619414582937
2022-06-17,0.7270596721789964,0.7740128600142113,0.7735031210174277,0.7627680576439914,0.7667055760273439
2022-06-20,0.7251658586073086,0.7765358017186129,0.7760118418924719,0.7653468751674933,0.7646450301214689
2022-06-21,0.7291485149720962,0.7809629374811637,0.7804582731347676,0.7695460345368259,0.7686911038065826
2022-06-22,0.7315627638585696,0.7870751438944242,0.7865393684164542,0.7757689732609715,0.7711895712772023
2022-06-23,0.7320046501303938,0.7825036466529864,0.7820313173725365,0.7708185565923512,0.7726200651611612
2022-06-24,0.7329794790829359,0.7859436921819765,0.7854564961731415,0.7743014187350055,0.7744006212049434
2022-06-27,0.7379874840457945,0.8039927975516445,0.8032877556693514,0.7936051814083481,0.7727210608218542
2022-06-28,0.7356910601522663,0.7867430780581971,0.7862529407800858,0.7751037694401539,0.775988479304976
2022-06-29,0.7371856199770195,0.7875176924549635,0.7869658995674347,0.7763174699093917,0.7766891800365272
2022-06-30,0.7415330742058884,0.7977473951379758,0.797311413226136,0.7854953363732923,0.7796017797018663
2022-07-01,0.7411359232217564,0.7932531648668216,0.7927362325593473,0.7816840296049038,0.7793342889706767
2022-07-04,0.7414914534599049,0.7971133669219873,0.7965882749377332,0.7855295125571995,0.7790348748226568
2022-07-05,0.748821832728196,0.8153217744049053,0.8146228974200379,0.8046652738324752,0.7846516184673913
2022-07-07,0.7416001137088467,0.8040606846550866,0.8034682195434502,0.7928373143494986,0.7782849458701739
2022-07-08,0.7439991236020197,0.8063249341857018,0.8057119362163199,0.795209031214404,0.7812766012889942
2022-07-11,0.7474419039927475,0.8088627061173826,0.8082168441513827,0.7979399195579758,0.7845091394546856
2022-07-12,0.7467477363910429,0.8027909631449166,0.8020208135127134,0.7929026810702593,0.7867585401117594
2022-07-13,0.7377144259791759,0.7860013917040124,0.7852910058339386,0.775997458856184,0.7809882765180525
2022-07-14,0.7490136184263255,0.8038688391736738,0.8033494160646028,0.7921084695427373,0.791495212149148
2022-07-15,0.7282375924151052,0.7582935959881493,0.7570628449698851,0.7526569159556844,0.7807857125689046
2022-07-18,0.7319963730707455,0.760655898275259,0.7594338105939719,0.7549088324790539,0.7834677380474112
2022-07-19,0.7448899060526364,0.7875222859475914,0.7865168561277145,0.7796426567128376,0.7920033680768067
2022-07-20,0.7533564705664184,0.803161238947455,0.802214161972015,0.7969620580551223,0.7970744620880288
2022-07-21,0.7644387102433345,0.8216108432266578,0.8205623169916387,0.815197452972658,0.8045563686301809
2022-07-22,0.7676582066668933,0.8367126705512716,0.8354716646573852,0.8285214660959925,0.805387436005591
2022-07-25,0.7599096636422571,0.8259688071164846,0.8248583325830925,0.8194137177896338,0.798964689491844
2022-07-26,0.7746272745040084,0.8309665876684279,0.8296921983659555,0.8219557101490954,0.8122162045922282
2022-07-27,0.7868002054062817,0.8353648061078903,0.834343022856269,0.8300690702305215,0.8190123838312396
2022-07-28,0.8034636130030337,0.8593962110648237,0.8587724992931977,0.8595412671222279,0.8287228457907039
2022-07-29,0.81585197445472,0.8749787244144709,0.8747306133476846,0.8806577034831161,0.8344579708151016
2022-08-01,0.8072367927014165,0.8632746707356068,0.862323644176952,0.8599845364330071,0.8320887090826148
2022-08-02,0.8041487684112987,0.8521052332996968,0.8512890822862027,0.8498448352150375,0.8303010591075678
2022-08-03,0.807033663838936,0.8532691668410366,0.8526087685456756,0.8527199097450239,0.8317812705268722
2022-08-04,0.8088666321141932,0.8550586720531269,0.8543646977818072,0.8540880705133393,0.831787296247335
2022-08-05,0.8115369059007449,0.8574815032087811,0.856918439326153,0.8582084121557734,0.8341615672031061
2022-08-08,0.8134593610772173,0.8549368521502614,0.854288549116743,0.8548054073697067,0.8357882961040348
2022-08-09,0.8180560750234966,0.8552250242984758,0.8545845438917126,0.8549969847888101,0.8400512676471393
2022-08-10,0.8160385165276985,0.8533082135730733,0.8527005838410543,0.8531549624869024,0.836894721660083
2022-08-11,0.8163060593878709,0.8594948532707438,0.8588486844414446,0.858924090176272,0.8383892480098916
2022-08-12,0.8170407760854752,0.8605510815853481,0.8598465442667548,0.858908491944147,0.8405729461605651
2022-08-15,0.8128064625236401,0.850550249670033,0.8497720670144131,0.8477893156233116,0.8364696973070328
2022-08-16,0.813206937905667,0.844714659931741,0.8441239619309622,0.8437266992245227,0.8384836215395823
2022-08-17,0.8171126361255079,0.8458059536046085,0.8452137386959823,0.8448340048053351,0.8407355178386623
2022-08-18,0.8234239922546764,0.8682601704915146,0.8676887861324342,0.867912483620198,0.8455543548876214
2022-08-19,0.8319200817468118,0.8766926602440579,0.8761163835574088,0.8760965013486198,0.8510902064572977
2022-08-22,0.8260288112470937,0.8721385826185618,0.8716384212079559,0.8724359614346688,0.8463473193346938
2022-08-23,0.8310348945719768,0.8752953245306829,0.8747044893252943,0.8746654925217674,0.8489893693104005
2022-08-24,0.8308708826169311,0.8715831119993378,0.8709404870021433,0.8707930132574297,0.8475832354905748
2022-08-25,0.8383681642125141,0.8926501495324669,0.8919836987747677,0.8942741839229094,0.8508244463787031
2022-08-26,0.8332756931956451,0.8881019489930186,0.887437411178101,0.8901538574999552,0.846315895438731
2022-08-31,0.8429217449759704,0.9134560333237253,0.9128301439818192,0.9170645131544156,0.8524894687317293
2022-09-01,0.8402561368922213,0.9069529357719638,0.9062889929473731,0.9094080251966475,0.8516370477660692
2022-09-02,0.8338490051999331,0.8988189922397483,0.898026440007134,0.8987060368379511,0.8504417408415477
2022-09-05,0.8317850898176239,0.9045176440914305,0.9037468407425678,0.9046957926193613,0.8471503063921839
2022-09-06,0.8377574749311436,0.9211671761711839,0.9203894521707694,0.9216413906138493,0.8521699461670657
2022-09-07,0.8334268163998237,0.9276426689979564,0.9268578924572369,0.9286876514228949,0.849637866946332
2022-09-08,0.8447389121757869,0.9527983354065075,0.9519899796206943,0.9545471569307108,0.8579857710978042
2022-09-09,0.8439423860030961,0.9524657072261832,0.9517270399311566,0.9553633041975045,0.8565617524186538
2022-09-12,0.8463457666693721,0.957827171911434,0.9570282134213559,0.9600928306985594,0.8587428528016925
2022-09-13,0.8473862989335982,0.9753899597910384,0.9744304244642551,0.9765591712607697,0.8570094468129
2022-09-14,0.8415396467717464,0.9620175240535714,0.9611851914340904,0.9641458772991934,0.8535295945321868
2022-09-15,0.8440938958013214,0.9692529546951356,0.9683720754744446,0.9710748869327539,0.8559298055438775
2022-09-16,0.8438692438194146,0.9682131535442429,0.9674315395466541,0.9702564808111995,0.8553434520569604
2022-09-19,0.8404425011214929,0.9580918602842291,0.9574020567635367,0.9613708997364793,0.8519367429222052
2022-09-20,0.8373885611149723,0.9504565999005217,0.9496870804288979,0.9515942226031069,0.8503753331208096
2022-09-21,0.8360429490844905,0.9531605991176637,0.9524030197679533,0.954027155849738,0.8498337730751273
2022-09-22,0.8356442443173929,0.9458875577500029,0.9450702534512404,0.9423936254231499,0.8513048542359023
2022-09-23,0.8350000555639973,0.9457730837670608,0.9447435861290878,0.9353004571822815,0.8539964229105209
2022-09-26,0.8227357552385928,0.9211785228573395,0.920266959385974,0.9100234026441615,0.8456457559858802
2022-09-27,0.8222366538954089,0.9196102715152693,0.9187099696956804,0.9086093718961368,0.8446121788088833
2022-09-28,0.8229972906014034,0.9251574602857804,0.9242420597614647,0.9150828703634035,0.8441171725045341
2022-09-29,0.8243789938719734,0.9305981339761048,0.9296564032746101,0.919465527594689,0.845566603275196
2022-09-30,0.830986281136058,0.9367092718896173,0.9361095600521507,0.9321310486783467,0.8468458780967831
2022-10-03,0.8260756152576005,0.9221649991130815,0.9213513143660735,0.9107232650645427,0.8472349528465143
2022-10-04,0.825552677370896,0.9287600360818663,0.9277951051948032,0.915724675200115,0.8466744888656681
2022-10-05,0.8269187455841865,0.9373247755453437,0.9363617353383741,0.924573011126161,0.8476280781882525
2022-10-06,0.8333978994662249,0.955926117490977,0.9549255416292796,0.9443631032214898,0.8519811546374205
2022-10-07,0.8347902800648008,0.9508019206886816,0.9498853250388174,0.9409213048184155,0.8522347863172154
2022-10-10,0.8322403656501751,0.9525238737957799,0.9515477237736883,0.9406442848626787,0.8519579623780202
2022-10-11,0.8333991757845558,0.9542079156829689,0.9532210957293712,0.9409672949666429,0.854255967799091
2022-10-12,0.8332091162948254,0.9539263461261646,0.952954790851006,0.9413632971243532,0.8533109772640901
2022-10-13,0.8355833067568621,0.9590859017831767,0.958099389158636,0.9465523687916607,0.8545163070346886
2022-10-14,0.8348780202825331,0.9561697673161053,0.9552194226620713,0.9455796411398081,0.8533008790651072
2022-10-17,0.8354410815341674,0.9542086589725725,0.9532511519439347,0.9417566211607925,0.8546465382182928
2022-10-18,0.8340551998915747,0.9529418198943035,0.9519682481160252,0.941078094360439,0.853069219883208
2022-10-19,0.8307806552241648,0.943215603574824,0.9421876023810353,0.9274336362650476,0.8512202506753743
2022-10-20,0.8315940744327556,0.9413553669867764,0.9403389183099407,0.9253181021639069,0.8516114372106145
2022-10-21,0.8251650095153784,0.9500199003672691,0.948875014688579,0.9296793858557676,0.8506296471494348
2022-10-26,0.8305147663687714,0.9531073558429509,0.9520204279763703,0.9322850046563731,0.8555307310185059
2022-10-27,0.8257530429077904,0.9497473648477849,0.9485427919034031,0.9260336670760184,0.8526108982258475
2022-10-28,0.827122955024989,0.9540370830208972,0.9527609252584568,0.9292893671532539,0.8550802276001732
2022-10-31,0.8242841637022404,0.9485978744589546,0.9473160602117745,0.9223161377164171,0.8514657372676324
2022-11-01,0.822917676335754,0.9459881879599958,0.9447798072246862,0.9219611296988143,0.8505119189840404
2022-11-02,0.8226573212411679,0.9413298875079947,0.9401229858148871,0.9143513906341472,0.8528166083636155
2022-11-03,0.8075137617141068,0.9138822307348536,0.9131624766726112,0.902719509886333,0.8354027682051438
2022-11-04,0.811534239974078,0.9201113124438006,0.919411944941531,0.9086932250074324,0.8391158605153306
2022-11-07,0.809088534481505,0.9103189716273641,0.90963593546796,0.901457163924171,0.8365857417406557
2022-11-08,0.8096213228856927,0.9137810258361435,0.9130827165145575,0.9054841628795349,0.8364264594630362
2022-11-09,0.8018308451379057,0.9050422808784585,0.9045301172448955,0.9036491884201246,0.8265016400293813
2022-11-10,0.8006313120702668,0.9060630153689145,0.9054923060148582,0.9012821130534974,0.8256576249274516
2022-11-11,0.7983892030581479,0.9084367767687471,0.9079080887096892,0.9059587993843098,0.821391859041754
2022-11-14,0.7915394769993194,0.9064483114183556,0.9059980639872031,0.907518097628922,0.813075263727392
2022-11-15,0.791262860953541,0.9018121757772214,0.9014508606258581,0.9068429832034963,0.8123174225598455
2022-11-16,0.7916847334659769,0.9081144518615154,0.907520779878817,0.9043077975369821,0.8169382254999109
2022-11-17,0.7916703955376946,0.9107821527135808,0.9102274405974019,0.9078136391162686,0.8161767592014477
2022-11-18,0.7910622377859173,0.899539863581124,0.8991007471727797,0.9000129429656797,0.8128052346783418
2022-11-21,0.7841918878573788,0.8911881189710742,0.8906244597293417,0.8898639322127264,0.8088313238026442
2022-11-22,0.7755700550015427,0.8812938641924652,0.8803688224780645,0.8775439858727426,0.8029648926964608
2022-11-23,0.7796691287180684,0.8851429627478422,0.8843793275141321,0.8838483278476207,0.8051015443890583
2022-11-24,0.7784515525260801,0.8854529937176123,0.8846665690138344,0.8833722570364058,0.8043862179812834
2022-11-25,0.7789485447094975,0.8893482938313938,0.8885854079544693,0.8876087355456831,0.8044329720874478
2022-11-28,0.7665310370174057,0.882500996449098,0.8817347570921202,0.8819586478695792,0.7921996826608609
2022-11-29,0.7691455168294156,0.8845148222182193,0.8837039249318958,0.8833260681418146,0.7954859055864528
2022-11-30,0.810443411750091,0.9208106841581218,0.9220643863845275,0.9266248266942972,0.8150199613080529
2022-12-01,0.7808600571386696,0.8870126785678584,0.8861960312226701,0.8853884154498008,0.8045661727200414
2022-12-02,0.7855665049240182,0.891654375062703,0.8906907113734216,0.8889581353534509,0.8108821801370838
2022-12-05,0.7939569970404429,0.8965981691767024,0.8957019994145509,0.895028175977969,0.8163243767261864
2022-12-06,0.8007747083644855,0.8977550595607559,0.8968682560182313,0.893123529759295,0.8235716565630568
2022-12-07,0.7997430604929128,0.9008128367794381,0.8999416960123627,0.8964783922818111,0.822960887120615
2022-12-08,0.8013849675424092,0.8990506014929587,0.8979677687473793,0.8935947531425229,0.8276310754399079
2022-12-09,0.8023209897635373,0.9006371704708183,0.8995785597355291,0.8956204754087358,0.8277925361131988
2022-12-12,0.7972958827482655,0.8980901857889637,0.8970216893783998,0.8941427382909561,0.8228118791531234
2022-12-13,0.7997895438699167,0.9004531984647703,0.8996422073421726,0.8967387272894084,0.8212974075740981
2022-12-14,0.8060242962766625,0.9033487817740199,0.9024462628998613,0.8991379245328822,0.8275028162169084
2022-12-15,0.8121843338651671,0.9030772679889179,0.9021599820323669,0.8978871443553228,0.8334356806432993
2022-12-19,0.8135783208368764,0.9004364652090298,0.89953429099302,0.8952873599257051,0.8347485753193732
2022-12-20,0.8167686043075592,0.9102181627593451,0.9092692925770863,0.9047457576370185,0.838709304459589
2022-12-21,0.8187711851383982,0.9086834730992127,0.9077308235755944,0.9031020071870437,0.8408569964486717
2022-12-22,0.8374503221147401,0.9105437960228184,0.9096279466859356,0.9038860012966279,0.8599478275126105
2022-12-23,0.8306852838407588,0.904748945631834,0.9036979716416534,0.896412311936908,0.8561094600910613
2022-12-26,0.8291593077153411,0.9129984219896481,0.9120873411329659,0.9082225827068813,0.8518342317281675
2022-12-27,0.8333275227139064,0.9096466896061306,0.9086519116408954,0.9031512883033344,0.8577910130455861
2022-12-28,0.8360966780029846,0.9163324595059252,0.9155724536609989,0.9128525717374861,0.8580416137459541
2022-12-29,0.8413953424170798,0.9230854208908085,0.9225115843120603,0.9226965775755651,0.8617253108186014
2022-12-30,0.8489419235026567,0.927843855781867,0.9274679375304996,0.930400270030508,0.8674384646558667
2023-01-04,0.8606650510550597,0.9385971750694281,0.9389617688922326,0.9513932182190774,0.8690048625335822
2023-01-05,0.8582433339989624,0.9344253293376595,0.9346898195674123,0.945379399085441,0.8676916755998749
2023-01-06,0.8619047097525029,0.9388764738377542,0.939421749904541,0.9532801444218025,0.8687858236978777
2023-01-09,0.8654886035668311,0.9408879315860145,0.9413476239404177,0.9540381888248664,0.871838776558198
2023-01-10,0.8648266368712747,0.9500383949891591,0.9505474202846342,0.9659570800019333,0.871567789528951
2023-01-11,0.861454441288473,0.9467757495212484,0.9471040771375617,0.9599311606095786,0.8690551540424346
2023-01-12,0.8602241504816742,0.9456772469814307,0.9459507398669789,0.9572390473382983,0.8688610746743786
2023-01-13,0.8620657480960267,0.9444906541321246,0.944889205226146,0.957560512370406,0.8687330091609816
2023-01-16,0.8647440442006762,0.9484523838581416,0.9489331714549798,0.9635894101412876,0.870563633724784
2023-01-17,0.8649931696733707,0.9511870065605009,0.9516761454939427,0.9654160784480432,0.8712410844414824
2023-01-18,0.8728929672255977,0.9655980747516546,0.9664361927348551,0.9829610262045759,0.874328810527149
2023-01-19,0.8741898038956948,0.9695709841050361,0.970451023823489,0.9877592080351759,0.8751026749338959
2023-01-20,0.8683564813134305,0.959328075616466,0.9600487113383217,0.9755021793452855,0.8713691262856994
2023-01-23,0.8730725632537442,0.9665855669754153,0.9673030987957815,0.9834503408172356,0.8754340633167386
2023-01-24,0.8734120681371874,0.9726198943061171,0.9733324516396643,0.9909829235550286,0.8734437114736057
2023-01-25,0.874448820464205,0.9727994319500641,0.9734833897458306,0.9900104219783552,0.8752750383447573
2023-01-26,0.8693454891494797,0.9678021780476758,0.9684416462809757,0.9835008569407759,0.8719710922044472
2023-01-27,0.8606006114422129,0.9554527135510499,0.9559537696292988,0.9677238308361372,0.868358005758861
2023-01-30,0.8608265886264584,0.9587052409933198,0.9592607147326907,0.9729143912650258,0.8684008389839601
2023-01-31,0.860666604758397,0.9574038525569851,0.9578968453452859,0.9702664542818226,0.8694912016115198
2023-02-01,0.861713607641201,0.9542573059839505,0.9547959660794686,0.9674108639441098,0.8698166319998696
2023-02-02,0.8700314934751127,0.9627673312723475,0.9633188717876694,0.9773222006997547,0.8750799822409975
2023-02-03,0.8721757249523273,0.9613915709541253,0.961903213041866,0.9750839794275499,0.8763732629615343
2023-02-06,0.8711849503024257,0.9594931179316248,0.9600225167025137,0.9732238319481273,0.8759684648650063
2023-02-07,0.8690493704713366,0.9562199109462025,0.9567184624944188,0.9690372220803957,0.8754559484078869
2023-02-08,0.8700041296766936,0.9578168017524897,0.9583167206428187,0.9709712750127691,0.8762307934189216
2023-02-09,0.8700117507665012,0.961782168207697,0.9622725745274204,0.9739220255480985,0.8747799169128933
2023-02-10,0.8681396482610245,0.9563164614262403,0.9567756344746942,0.9683371412349516,0.8737859162315389
2023-02-13,0.8682137541065675,0.9563907903390133,0.9568627917788298,0.9686556908526918,0.8741384506511728
2023-02-14,0.8675620393118973,0.9561641871858452,0.956600217846761,0.968092255397847,0.8735966901268775
2023-02-15,0.8670762765129225,0.9555233045417142,0.9559550250797115,0.9674694959062508,0.8735103416516029
2023-02-16,0.8639121169112571,0.9510780608289456,0.951458059756294,0.9619417364594121,0.8716615555510494
2023-02-17,0.8660038951145883,0.9527219748635213,0.9531488519900386,0.9642471498249107,0.8729820579511475
2023-02-20,0.8644081193049035,0.9477241530977231,0.9481907351606643,0.9591992228216667,0.8712921073028683
2023-02-21,0.8623062450225997,0.9461394212881242,0.9465278607662151,0.9564139818688074,0.8705954412849881
2023-02-22,0.8581545622386525,0.9384025941996411,0.9388230710893277,0.9479180637617644,0.8679061237113559
2023-02-23,0.8570007652896277,0.93657689215225,0.9368679901433742,0.9438959117547561,0.8684447409629644
2023-02-24,0.8596438484118173,0.9402511903109271,0.940482434658067,0.9457774420476419,0.8707796897175099
2023-02-27,0.8590604841414549,0.9415260154629055,0.941787975031856,0.9478726863097282,0.869594779617076
2023-02-28,0.8559419487125037,0.9364098803438085,0.9366877688605272,0.9427440157893487,0.8681055894527109
2023-03-01,0.8557243469701151,0.9337831631642077,0.9340002524785795,0.9389731443504928,0.8681706448360421
2023-03-02,0.854349272016046,0.9323782660690044,0.9326583972359705,0.9384919587608217,0.867506895052247
2023-03-03,0.8528266285642349,0.9319363540871788,0.9322149582276595,0.9387764118297919,0.8665016991252054
2023-03-06,0.8548251204279074,0.9459860729329812,0.9462270309298693,0.9524533590331181,0.8694184284592021
2023-03-07,0.8518965585112432,0.932227704454401,0.932493562316022,0.9375575839079929,0.8668146020084119
2023-03-09,0.8505503639804428,0.9311527011131705,0.9313489087000695,0.934742867734665,0.8661934320814949
2023-03-10,0.8482308612489889,0.9275267836117101,0.9277126902347613,0.9311745512487759,0.8647657606717084
2023-03-13,0.8358747779286527,0.9280313549576076,0.9280885787752866,0.9289377501543663,0.8549792967916789
2023-03-14,0.8287015786036221,0.925675675814591,0.9256813480191372,0.9263540746061968,0.8487649009962519
2023-03-15,0.8413287149673104,0.9268278996317051,0.9268734096989005,0.9279434632207603,0.858425494253103
2023-03-16,0.845943611230089,0.9246361334198803,0.9246907270090057,0.9247804073239556,0.8640548184960019
2023-03-17,0.846264859798478,0.9272553661013668,0.9273265144000322,0.9289212016463284,0.8628595104209612
2023-03-20,0.8449436778900357,0.9304146667094947,0.9305318166803443,0.9329185128655582,0.8616010111432753
2023-03-24,0.8424976323702651,0.9308247892771269,0.9309799081782515,0.9346791330466341,0.8585426829672381
2023-03-27,0.8398269494202494,0.9299555188818969,0.9301655708878676,0.9352701681669564,0.8527133251159391
2023-03-28,0.8408337058180664,0.9327715474605388,0.9329220062658067,0.9366888359256997,0.8544791719031392
2023-03-29,0.8445050750313484,0.9411240706634911,0.9413049524061429,0.9464361778593731,0.858612054565544
2023-03-30,0.8490831269009039,0.9514968043136413,0.9516519361831779,0.9565602452721361,0.8602116539257252
2023-03-31,0.8528576759182271,0.9513148102019036,0.9514970675325473,0.9564528056455942,0.8653458915753929
2023-04-03,0.8550808345567291,0.9503883165986428,0.9505478388496675,0.9549141941561725,0.8660876092567117
2023-04-04,0.8531783291674581,0.9498989937530379,0.9500476837788389,0.9542994126480424,0.8635375850082487
2023-04-05,0.8599369126221867,0.9464203473002613,0.9466601851574016,0.951066724707672,0.8688687260776145
2023-04-06,0.8700532164604766,0.9579005775904782,0.95835868044825,0.9650702043571081,0.8759258611580368
2023-04-07,0.8688899660922452,0.9518780727315668,0.9522301305175325,0.9576540810610625,0.8746995483187917
2023-04-10,0.8815704491774699,0.9653228212994558,0.9660532463778805,0.976662257079202,0.8811580173477448
2023-04-11,0.8833147243647896,0.9677753690226722,0.968520954751515,0.9785166233345565,0.8830212211563062
2023-04-12,0.8825167589227655,0.9703962930728505,0.9711362672712369,0.9831318992544773,0.8796427750373307
2023-04-13,0.8830413755563772,0.9712704088244087,0.9719779851378932,0.9834711239735284,0.8810150735030632
2023-04-14,0.8814594887661583,0.9663792323901885,0.9670232292545453,0.9774584493019568,0.8801673946298849
2023-04-17,0.8820660538304788,0.9642086573005465,0.9647742876731068,0.9741318951474611,0.8809940023745699
2023-04-18,0.87493813828744,0.9360714132038676,0.9366914011860218,0.9472963246975282,0.8730796873660391
2023-04-19,0.8879394427339806,0.9687620010334687,0.9693695037204166,0.9807941383887567,0.8851862853085303
2023-04-20,0.8910138720527814,0.9706416977557115,0.9712296501927655,0.9826661153635315,0.8875305079320411
2023-04-21,0.894799175573046,0.9788405966770384,0.9794694138899286,0.9911824014608416,0.8902012151100204
2023-04-24,0.9023886094144553,0.9729721024691892,0.9736043490522173,0.985946638090545,0.8949651694098134
2023-04-25,0.905520237873345,0.971928844372946,0.9725594019474152,0.9844351644575567,0.8952143271194353
2023-04-26,0.9028197435849638,0.9749537799945833,0.9755169597488311,0.989609578979822,0.894254574598144
2023-04-27,0.9057070937897747,0.9777252849401725,0.9783333773430773,0.9918783831699699,0.8979603115573137
2023-04-28,0.9086860924773594,0.9746383907355516,0.9751829310137595,0.9845324702256758,0.9007693926093211
2023-05-02,0.914837022021246,0.9808295263663181,0.9813191098935673,0.9884432471563253,0.9038095123215573
2023-05-03,0.9019892500975781,0.9652869144299789,0.9659180978948566,0.9741569366430788,0.8945278539599302
2023-05-04,0.9061570961585773,0.9647982224259543,0.9650087417458333,0.9676938623276944,0.9039505591706957
2023-05-05,0.9112518974306295,0.9679139576119602,0.968227910193057,0.9700863230627061,0.9082377765624706
2023-05-10,0.911303829269071,0.9716592430020206,0.9718702440501761,0.9743110983010974,0.9051138740259834
2023-05-11,0.9016546729667574,0.9628097985287388,0.9629030564121581,0.9637016561503856,0.8927664964316684
2023-05-12,0.9034066026716756,0.9659175584166866,0.9659928613927541,0.9657220050628343,0.8962324272136754
2023-05-15,0.9060506179145461,0.9706010725439639,0.9706475690774241,0.9716299483862637,0.8973259544292493
2023-05-16,0.9053881907987199,0.9719026364233607,0.9719423708174828,0.972606742422233,0.8965249806253784
2023-05-17,0.9032574226701964,0.964616722665893,0.9646687247410217,0.9631834073063691,0.8963910605366376
2023-05-18,0.9054036011936906,0.9655164820978761,0.9656007579681629,0.9634891153008628,0.8973518472999206
2023-05-19,0.9034117902692732,0.9639268418616495,0.9640453908480602,0.9603722539881534,0.89686956333484
2023-05-22,0.8991718063319623,0.9587518920902943,0.9588445552374533,0.9539215656936474,0.8939955306544467
2023-05-23,0.8939852354013402,0.9512217335651764,0.9512748506526488,0.9449211424143367,0.8911348583629203
2023-05-24,0.8906249080130817,0.9490788997023754,0.9491818890040258,0.9422832590783177,0.8889514737815841
2023-05-25,0.8932191126133203,0.9502474134012474,0.950360977563566,0.9422004063924874,0.8911274410754942
