Date,Close,Open,High,Low,Volume,Change_pct
2024-08-02,441.52,441.52,441.52,441.52,0.0,0.0
2024-08-05,441.52,441.52,441.52,441.52,80.0,0.0
2024-08-06,441.52,441.52,441.52,441.52,60.0,0.0
2024-08-07,441.52,441.52,441.52,441.52,10.0,0.0
2024-08-08,441.52,441.52,441.52,441.52,130.0,0.0
2024-08-09,441.52,441.52,441.52,441.52,20.0,0.0
2024-08-12,441.52,441.52,441.52,441.52,10.0,0.0
2024-08-13,441.52,441.52,441.52,441.52,10.0,0.0
2024-08-14,441.52,441.52,441.52,441.52,10.0,0.0
2024-08-15,441.52,441.52,441.52,441.52,80.0,0.0
2024-08-16,441.52,441.52,441.52,441.52,10.0,0.0
2024-08-19,441.52,441.52,441.52,441.52,110.0,0.0
2024-08-20,441.52,441.52,441.52,441.52,10.0,0.0
2024-08-21,441.52,441.52,441.52,441.52,10.0,0.0
2024-08-22,441.52,441.52,441.52,441.52,10.0,0.0
2024-08-23,441.52,441.52,441.52,441.52,20.0,0.0
2024-08-26,441.52,441.52,441.52,441.52,40.0,0.0
2024-08-27,441.52,441.52,441.52,441.52,10.0,0.0
2024-08-28,441.52,441.52,441.52,441.52,20.0,0.0
2024-08-29,441.52,441.52,441.52,441.52,10.0,0.0
2024-09-02,441.52,441.52,441.52,441.52,10.0,0.0
2024-09-03,441.52,441.52,441.52,441.52,10.0,0.0
2024-09-04,441.52,441.52,441.52,441.52,20.0,0.0
2024-09-05,441.52,441.52,441.52,441.52,10.0,0.0
2024-09-06,441.52,441.52,441.52,441.52,10.0,0.0
2024-09-09,441.52,441.52,441.52,441.52,1700.0,0.0
2024-09-10,441.52,441.52,441.52,441.52,20.0,0.0
2024-09-11,441.52,441.52,441.52,441.52,30.0,0.0
2024-09-12,441.52,441.52,441.52,441.52,60.0,0.0
2024-09-13,441.52,441.52,441.52,441.52,40.0,0.0
2024-09-16,441.52,441.52,441.52,441.52,20.0,0.0
2024-09-17,441.52,441.52,441.52,441.52,30.0,0.0
2024-09-18,441.52,441.52,441.52,441.52,20.0,0.0
2024-09-19,441.52,441.52,441.52,441.52,230.0,0.0
2024-09-20,441.52,441.52,441.52,441.52,50.0,0.0
2024-09-23,441.52,441.52,441.52,441.52,50.0,0.0
2024-09-24,441.52,441.52,441.52,441.52,20.0,0.0
2024-09-25,441.52,441.52,441.52,441.52,20.0,0.0
2024-09-26,441.52,441.52,441.52,441.52,50.0,0.0
2024-09-27,441.52,441.52,441.52,441.52,10.0,0.0
